-57.874577, +27.769234, 28.756990, +68.189308, -83.887062
-47.446968, +3.479591, 22.899490, -38.189465, -64.512573
-47.446968, +3.479591, 22.899490, -38.836853, -65.901161
-47.446968, +3.479591, 22.899490, -45.128067, -63.484886
-47.446968, +3.479591, 22.899490, -45.348537, -71.798882
-47.446968, +3.479591, 22.899490, -48.221142, -74.513542
-47.446968, +3.479591, 22.899490, -47.270065, -77.615021
-47.446968, +3.479591, 22.899490, -37.567047, -77.467201
-47.446968, +3.479591, 22.899490, -41.792744, -86.974106
+38.674408, +49.956558, 28.515596, +44.467834, +150.184952
+38.674408, +49.956558, 28.515596, +42.880032, +168.406784
+38.674408, +49.956558, 28.515596, +57.247780, +154.203873
+38.674408, +49.956558, 28.515596, +46.139427, +165.656845
+38.674408, +49.956558, 28.515596, +44.391792, +163.383255
+38.674408, +49.956558, 28.515596, +56.923344, +163.291534
+38.674408, +49.956558, 28.515596, +56.651134, +170.304260
+38.674408, +49.956558, 28.515596, +62.464794, +162.460007
-1.732381, +94.468819, 31.775557, -89.500816, -20.033787
-1.732381, +94.468819, 31.775557, -92.087021, -29.283146
-1.732381, +94.468819, 31.775557, -97.494339, -34.097618
-1.732381, +94.468819, 31.775557, -93.437698, -33.068699
-1.732381, +94.468819, 31.775557, -98.208664, -27.239481
-1.732381, +94.468819, 31.775557, -94.468079, -23.619139
-1.732381, +94.468819, 31.775557, -93.595032, -31.528921
-1.732381, +94.468819, 31.775557, -94.701271, -37.925018
-19.811716, +76.714226, 31.021618, -28.592962, +29.427252
-19.811716, +76.714226, 31.021618, -37.329674, +30.267553
-19.811716, +76.714226, 31.021618, -33.823978, +21.068417
-19.811716, +76.714226, 31.021618, -25.610855, +25.797009
-19.811716, +76.714226, 31.021618, -33.308434, +33.714390
-19.811716, +76.714226, 31.021618, -20.034943, +41.421215
-19.811716, +76.714226, 31.021618, -28.152212, +29.728662
-19.811716, +76.714226, 31.021618, -27.447426, +18.316372
-2.159424, +122.199417, 31.992085, -59.967957, +18.058065
-2.159424, +122.199417, 31.992085, -59.263565, +36.383572
-2.159424, +122.199417, 31.992085, -68.301384, +18.321321
-2.159424, +122.199417, 31.992085, -71.616104, +40.360336
-2.159424, +122.199417, 31.992085, -54.794418, +21.340963
-2.159424, +122.199417, 31.992085, -66.499359, +20.874067
-2.159424, +122.199417, 31.992085, -65.027855, +22.495155
-2.159424, +122.199417, 31.992085, -57.116581, +30.872429
-40.406788, +44.512260, 27.702988, +116.327728, +40.592884
-40.406788, +44.512260, 27.702988, +120.213066, +37.946468
-40.406788, +44.512260, 27.702988, +121.625877, +36.339451
-40.406788, +44.512260, 27.702988, +116.086143, +38.387192
-40.406788, +44.512260, 27.702988, +123.971245, +29.119511
-40.406788, +44.512260, 27.702988, +115.977325, +33.471558
-40.406788, +44.512260, 27.702988, +112.531837, +32.597378
-40.406788, +44.512260, 27.702988, +122.954147, +28.157190
-22.754498, +89.997452, 31.733356, -50.725479, +64.960754
-22.754498, +89.997452, 31.733356, -34.351376, +76.150505
-22.754498, +89.997452, 31.733356, -42.283749, +75.274971
-22.754498, +89.997452, 31.733356, -35.372398, +73.759903
-22.754498, +89.997452, 31.733356, -36.741768, +62.194576
-22.754498, +89.997452, 31.733356, -40.808155, +74.409180
-22.754498, +89.997452, 31.733356, -45.504242, +58.786812
-22.754498, +89.997452, 31.733356, -42.994778, +67.010323
-18.101500, +70.245926, 30.280062, +37.457779, +86.092545
-18.101500, +70.245926, 30.280062, +33.142281, +83.351471
-18.101500, +70.245926, 30.280062, +45.294193, +84.639343
-18.101500, +70.245926, 30.280062, +41.579262, +83.147636
-18.101500, +70.245926, 30.280062, +48.070995, +73.021858
-18.101500, +70.245926, 30.280062, +49.293415, +67.686577
-18.101500, +70.245926, 30.280062, +44.354393, +77.257301
-18.101500, +70.245926, 30.280062, +55.894314, +82.490585
-32.637638, +53.903622, 28.475584, +5.543883, -24.549238
-32.637638, +53.903622, 28.475584, +6.314662, -28.747875
-32.637638, +53.903622, 28.475584, +7.601005, -20.106369
-32.637638, +53.903622, 28.475584, +8.453453, -29.146851
-32.637638, +53.903622, 28.475584, +7.793396, -24.830025
-32.637638, +53.903622, 28.475584, +13.150872, -23.943281
-32.637638, +53.903622, 28.475584, +3.935053, -25.938332
-32.637638, +53.903622, 28.475584, +9.643273, -20.265436
-47.557163, +38.531700, 28.007549, +136.633270, -18.455551
-47.557163, +38.531700, 28.007549, +148.236069, -14.432555
-47.557163, +38.531700, 28.007549, +152.160355, -14.344772
-47.557163, +38.531700, 28.007549, +148.685684, -10.125049
-47.557163, +38.531700, 28.007549, +154.597092, -11.079597
-47.557163, +38.531700, 28.007549, +168.701935, -21.375706
-47.557163, +38.531700, 28.007549, +163.535934, -9.324756
-47.557163, +38.531700, 28.007549, +172.520386, -9.990448
-35.753792, +24.760733, 20.810902, -14.406688, -256.181122
-35.753792, +24.760733, 20.810902, -27.210789, -250.383942
-35.753792, +24.760733, 20.810902, -15.923833, -248.985886
-35.753792, +24.760733, 20.810902, -6.715787, -258.667969
-35.753792, +24.760733, 20.810902, -10.292978, -248.306900
-35.753792, +24.760733, 20.810902, -18.241177, -249.128387
-35.753792, +24.760733, 20.810902, -20.655231, -261.713623
-35.753792, +24.760733, 20.810902, -13.711028, -268.123566
-50.289928, +8.418428, 24.451748, +17.295574, -290.099182
-50.289928, +8.418428, 24.451748, +24.074036, -284.860229
-50.289928, +8.418428, 24.451748, +32.971798, -283.619141
-50.289928, +8.418428, 24.451748, +40.826645, -280.717896
-50.289928, +8.418428, 24.451748, +44.785622, -287.167419
-50.289928, +8.418428, 24.451748, +27.843872, -271.980927
-50.289928, +8.418428, 24.451748, +49.186287, -275.081940
-50.289928, +8.418428, 24.451748, +45.242401, -276.583618
-43.423046, -22.532759, 23.533407, +29.614016, -194.625671
-43.423046, -22.532759, 23.533407, +17.876265, -195.157883
-43.423046, -22.532759, 23.533407, +17.040157, -199.344055
-43.423046, -22.532759, 23.533407, +7.722513, -206.732040
-43.423046, -22.532759, 23.533407, +9.867028, -202.625671
-43.423046, -22.532759, 23.533407, -0.614088, -206.841385
-43.423046, -22.532759, 23.533407, +2.461870, -210.847870
-43.423046, -22.532759, 23.533407, +9.281741, -204.013412
-29.455664, -31.714220, 20.698452, +195.101868, -232.290955
-29.455664, -31.714220, 20.698452, +179.686966, -245.619370
-29.455664, -31.714220, 20.698452, +173.869629, -241.172638
-29.455664, -31.714220, 20.698452, +172.078003, -246.866592
-29.455664, -31.714220, 20.698452, +149.678024, -244.375473
-29.455664, -31.714220, 20.698452, +167.064056, -243.573380
-29.455664, -31.714220, 20.698452, +157.772980, -253.184616
-29.455664, -31.714220, 20.698452, +158.701706, -257.968994
-56.184132, +2.912391, 26.485847, -2.790522, -199.295044
-56.184132, +2.912391, 26.485847, +1.036369, -196.991257
-56.184132, +2.912391, 26.485847, -4.171483, -192.883301
-56.184132, +2.912391, 26.485847, -6.705414, -190.833679
-56.184132, +2.912391, 26.485847, -0.729978, -189.454803
-56.184132, +2.912391, 26.485847, -4.921566, -197.171829
